table_name,id,tf,n_rows,min_ts,max_ts,n_bar_seq,tf_days_min,tf_days_max,n_partial_end_true,n_partial_end_false,n_partial_start_true,n_partial_start_false,n_missing_days_true,n_missing_days_false,count_days_min,count_days_max,count_days_remaining_min,count_days_remaining_max,audit_generated_at,rows_per_bar_seq,has_snapshot_multiplicity,canonical_share,missing_days_share,tf_days_constant,tf_days_span,partial_start_share
public.cmc_price_bars_multi_tf_cal_us,52,12M_CAL,4468,2013-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,13,365,366,4456,12,0,4468,0,4468,1,366,0,365,2025-12-20T02:11:39.280056+00:00,343.6923,True,0.002686,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,52,12Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,4383,4383,4346,0,0,4346,0,4346,1,4346,37,4382,2025-12-20T02:11:39.280056+00:00,4346.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,13Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,4748,4748,4346,0,0,4346,0,4346,1,4346,402,4747,2025-12-20T02:11:39.280056+00:00,4346.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,14Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,5113,5113,4346,0,0,4346,0,4346,1,4346,767,5112,2025-12-20T02:11:39.280056+00:00,4346.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,15Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,5479,5479,4346,0,0,4346,0,4346,1,4346,1133,5478,2025-12-20T02:11:39.280056+00:00,4346.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,16Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,5844,5844,4346,0,0,4346,0,4346,1,4346,1498,5843,2025-12-20T02:11:39.280056+00:00,4346.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,17Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,6209,6209,4346,0,0,4346,0,4346,1,4346,1863,6208,2025-12-20T02:11:39.280056+00:00,4346.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,18Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,6574,6574,4346,0,0,4346,0,4346,1,4346,2228,6573,2025-12-20T02:11:39.280056+00:00,4346.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,19Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,6940,6940,4346,0,0,4346,0,4346,1,4346,2594,6939,2025-12-20T02:11:39.280056+00:00,4346.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,1M_CAL,4468,2013-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,147,28,31,4322,146,0,4468,0,4468,1,31,0,30,2025-12-20T02:11:39.280056+00:00,30.3946,True,0.032677,0.0,False,3,0.0
public.cmc_price_bars_multi_tf_cal_us,52,1W_CAL_US,4496,2013-08-04 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,643,7,7,3854,642,0,4496,0,4496,1,7,0,6,2025-12-20T02:11:39.280056+00:00,6.9922,True,0.142794,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,1Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,12,365,366,4335,11,0,4346,0,4346,1,366,0,365,2025-12-20T02:11:39.280056+00:00,362.1667,True,0.002531,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,52,20Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,7305,7305,4346,0,0,4346,0,4346,1,4346,2959,7304,2025-12-20T02:11:39.280056+00:00,4346.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,2M_CAL,4468,2013-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,74,59,62,4395,73,0,4468,0,4468,1,62,0,61,2025-12-20T02:11:39.280056+00:00,60.3784,True,0.016338,0.0,False,3,0.0
public.cmc_price_bars_multi_tf_cal_us,52,2W_CAL_US,4496,2013-08-04 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,322,14,14,4175,321,0,4496,0,4496,1,14,0,13,2025-12-20T02:11:39.280056+00:00,13.9627,True,0.071397,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,2Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,6,730,731,4341,5,0,4346,0,4346,1,731,0,730,2025-12-20T02:11:39.280056+00:00,724.3333,True,0.00115,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,52,3M_CAL,4468,2013-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,49,90,92,4420,48,0,4468,0,4468,1,92,0,91,2025-12-20T02:11:39.280056+00:00,91.1837,True,0.010743,0.0,False,2,0.0
public.cmc_price_bars_multi_tf_cal_us,52,3W_CAL_US,4496,2013-08-04 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,215,21,21,4282,214,0,4496,0,4496,1,21,0,20,2025-12-20T02:11:39.280056+00:00,20.9116,True,0.047598,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,3Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,4,1095,1096,4343,3,0,4346,0,4346,1,1096,0,1095,2025-12-20T02:11:39.280056+00:00,1086.5,True,0.00069,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,52,4W_CAL_US,4496,2013-08-04 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,161,28,28,4336,160,0,4496,0,4496,1,28,0,27,2025-12-20T02:11:39.280056+00:00,27.9255,True,0.035587,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,4Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,3,1461,1461,4344,2,0,4346,0,4346,1,1461,0,1460,2025-12-20T02:11:39.280056+00:00,1448.6667,True,0.00046,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,5Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,3,1826,1827,4344,2,0,4346,0,4346,1,1826,0,1826,2025-12-20T02:11:39.280056+00:00,1448.6667,True,0.00046,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,52,6M_CAL,4468,2013-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,25,181,184,4444,24,0,4468,0,4468,1,184,0,183,2025-12-20T02:11:39.280056+00:00,178.72,True,0.005372,0.0,False,3,0.0
public.cmc_price_bars_multi_tf_cal_us,52,6W_CAL_US,4496,2013-08-04 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,108,42,42,4389,107,0,4496,0,4496,1,42,0,41,2025-12-20T02:11:39.280056+00:00,41.6296,True,0.023799,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,6Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,2191,2192,4345,1,0,4346,0,4346,1,2191,0,2191,2025-12-20T02:11:39.280056+00:00,2173.0,True,0.00023,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,52,7Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,2556,2557,4345,1,0,4346,0,4346,1,2557,0,2556,2025-12-20T02:11:39.280056+00:00,2173.0,True,0.00023,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,52,8W_CAL_US,4496,2013-08-04 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,81,56,56,4416,80,0,4496,0,4496,1,56,0,55,2025-12-20T02:11:39.280056+00:00,55.5062,True,0.017794,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,8Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,2922,2922,4345,1,0,4346,0,4346,1,2922,0,2921,2025-12-20T02:11:39.280056+00:00,2173.0,True,0.00023,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,52,9M_CAL,4468,2013-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,17,273,275,4452,16,0,4468,0,4468,1,275,0,274,2025-12-20T02:11:39.280056+00:00,262.8235,True,0.003581,0.0,False,2,0.0
public.cmc_price_bars_multi_tf_cal_us,52,9Y_CAL,4346,2014-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,3287,3287,4345,1,0,4346,0,4346,1,3287,0,3286,2025-12-20T02:11:39.280056+00:00,2173.0,True,0.00023,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,10W_CAL_US,3761,2015-08-09 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,54,70,70,3708,53,0,3761,0,3761,1,70,0,69,2025-12-20T02:11:39.280056+00:00,69.6481,True,0.014092,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,10Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,3653,3653,3616,0,0,3616,0,3616,1,3616,37,3652,2025-12-20T02:11:39.280056+00:00,3616.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,11Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,4018,4018,3616,0,0,3616,0,3616,1,3616,402,4017,2025-12-20T02:11:39.280056+00:00,3616.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,12M_CAL,3738,2015-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,11,365,366,3728,10,0,3738,0,3738,1,366,0,365,2025-12-20T02:11:39.280056+00:00,339.8182,True,0.002675,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,12Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,4383,4383,3616,0,0,3616,0,3616,1,3616,767,4382,2025-12-20T02:11:39.280056+00:00,3616.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,13Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,4749,4749,3616,0,0,3616,0,3616,1,3616,1133,4748,2025-12-20T02:11:39.280056+00:00,3616.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,14Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,5114,5114,3616,0,0,3616,0,3616,1,3616,1498,5113,2025-12-20T02:11:39.280056+00:00,3616.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,15Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,5479,5479,3616,0,0,3616,0,3616,1,3616,1863,5478,2025-12-20T02:11:39.280056+00:00,3616.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,16Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,5844,5844,3616,0,0,3616,0,3616,1,3616,2228,5843,2025-12-20T02:11:39.280056+00:00,3616.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,17Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,6210,6210,3616,0,0,3616,0,3616,1,3616,2594,6209,2025-12-20T02:11:39.280056+00:00,3616.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,18Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,6575,6575,3616,0,0,3616,0,3616,1,3616,2959,6574,2025-12-20T02:11:39.280056+00:00,3616.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,19Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,6940,6940,3616,0,0,3616,0,3616,1,3616,3324,6939,2025-12-20T02:11:39.280056+00:00,3616.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,1M_CAL,3738,2015-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,123,28,31,3616,122,0,3738,0,3738,1,31,0,30,2025-12-20T02:11:39.280056+00:00,30.3902,True,0.032638,0.0,False,3,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,1W_CAL_US,3761,2015-08-09 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,538,7,7,3224,537,0,3761,0,3761,1,7,0,6,2025-12-20T02:11:39.280056+00:00,6.9907,True,0.142781,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,1Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,10,365,366,3607,9,0,3616,0,3616,1,366,0,365,2025-12-20T02:11:39.280056+00:00,361.6,True,0.002489,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,20Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,7305,7305,3616,0,0,3616,0,3616,1,3616,3689,7304,2025-12-20T02:11:39.280056+00:00,3616.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,2M_CAL,3738,2015-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,62,59,62,3677,61,0,3738,0,3738,1,62,0,61,2025-12-20T02:11:39.280056+00:00,60.2903,True,0.016319,0.0,False,3,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,2W_CAL_US,3761,2015-08-09 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,269,14,14,3493,268,0,3761,0,3761,1,14,0,13,2025-12-20T02:11:39.280056+00:00,13.9814,True,0.071258,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,2Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,5,730,731,3612,4,0,3616,0,3616,1,731,0,730,2025-12-20T02:11:39.280056+00:00,723.2,True,0.001106,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,3M_CAL,3738,2015-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,41,90,92,3698,40,0,3738,0,3738,1,92,0,91,2025-12-20T02:11:39.280056+00:00,91.1707,True,0.010701,0.0,False,2,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,3W_CAL_US,3761,2015-08-09 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,180,21,21,3582,179,0,3761,0,3761,1,21,0,20,2025-12-20T02:11:39.280056+00:00,20.8944,True,0.047594,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,3Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,4,1095,1096,3613,3,0,3616,0,3616,1,1096,0,1095,2025-12-20T02:11:39.280056+00:00,904.0,True,0.00083,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,4W_CAL_US,3761,2015-08-09 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,135,28,28,3627,134,0,3761,0,3761,1,28,0,27,2025-12-20T02:11:39.280056+00:00,27.8593,True,0.035629,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,4Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,3,1461,1461,3614,2,0,3616,0,3616,1,1461,0,1460,2025-12-20T02:11:39.280056+00:00,1205.3333,True,0.000553,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,5Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,1826,1827,3615,1,0,3616,0,3616,1,1827,0,1826,2025-12-20T02:11:39.280056+00:00,1808.0,True,0.000277,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,6M_CAL,3738,2015-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,21,181,184,3718,20,0,3738,0,3738,1,184,0,183,2025-12-20T02:11:39.280056+00:00,178.0,True,0.00535,0.0,False,3,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,6W_CAL_US,3761,2015-08-09 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,90,42,42,3672,89,0,3761,0,3761,1,42,0,41,2025-12-20T02:11:39.280056+00:00,41.7889,True,0.023664,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,6Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,2191,2192,3615,1,0,3616,0,3616,1,2192,0,2191,2025-12-20T02:11:39.280056+00:00,1808.0,True,0.000277,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,7Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,2557,2557,3615,1,0,3616,0,3616,1,2557,0,2556,2025-12-20T02:11:39.280056+00:00,1808.0,True,0.000277,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,8W_CAL_US,3761,2015-08-09 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,68,56,56,3694,67,0,3761,0,3761,1,56,0,55,2025-12-20T02:11:39.280056+00:00,55.3088,True,0.017814,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,8Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,2922,2922,3615,1,0,3616,0,3616,1,2922,0,2921,2025-12-20T02:11:39.280056+00:00,1808.0,True,0.000277,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,9M_CAL,3738,2015-09-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,14,273,275,3725,13,0,3738,0,3738,1,275,0,274,2025-12-20T02:11:39.280056+00:00,267.0,True,0.003478,0.0,False,2,0.0
public.cmc_price_bars_multi_tf_cal_us,1027,9Y_CAL,3616,2016-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,3287,3288,3615,1,0,3616,0,3616,1,3288,0,3287,2025-12-20T02:11:39.280056+00:00,1808.0,True,0.000277,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,10W_CAL_US,3040,2017-07-30 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,44,70,70,2997,43,0,3040,0,3040,1,70,0,69,2025-12-20T02:11:39.280056+00:00,69.0909,True,0.014145,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,10Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,3652,3652,2885,0,0,2885,0,2885,1,2885,767,3651,2025-12-20T02:11:39.280056+00:00,2885.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,11Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,4018,4018,2885,0,0,2885,0,2885,1,2885,1133,4017,2025-12-20T02:11:39.280056+00:00,2885.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,12M_CAL,3038,2017-08-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,9,365,366,3030,8,0,3038,0,3038,1,366,0,365,2025-12-20T02:11:39.280056+00:00,337.5556,True,0.002633,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,12Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,4383,4383,2885,0,0,2885,0,2885,1,2885,1498,4382,2025-12-20T02:11:39.280056+00:00,2885.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,13Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,4748,4748,2885,0,0,2885,0,2885,1,2885,1863,4747,2025-12-20T02:11:39.280056+00:00,2885.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,14Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,5113,5113,2885,0,0,2885,0,2885,1,2885,2228,5112,2025-12-20T02:11:39.280056+00:00,2885.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,15Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,5479,5479,2885,0,0,2885,0,2885,1,2885,2594,5478,2025-12-20T02:11:39.280056+00:00,2885.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,16Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,5844,5844,2885,0,0,2885,0,2885,1,2885,2959,5843,2025-12-20T02:11:39.280056+00:00,2885.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,17Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,6209,6209,2885,0,0,2885,0,2885,1,2885,3324,6208,2025-12-20T02:11:39.280056+00:00,2885.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,18Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,6574,6574,2885,0,0,2885,0,2885,1,2885,3689,6573,2025-12-20T02:11:39.280056+00:00,2885.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,19Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,6940,6940,2885,0,0,2885,0,2885,1,2885,4055,6939,2025-12-20T02:11:39.280056+00:00,2885.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,1M_CAL,3038,2017-08-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,100,28,31,2939,99,0,3038,0,3038,1,31,0,30,2025-12-20T02:11:39.280056+00:00,30.38,True,0.032587,0.0,False,3,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,1W_CAL_US,3040,2017-07-30 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,435,7,7,2606,434,0,3040,0,3040,1,7,0,6,2025-12-20T02:11:39.280056+00:00,6.9885,True,0.142763,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,1Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,8,365,366,2878,7,0,2885,0,2885,1,366,0,365,2025-12-20T02:11:39.280056+00:00,360.625,True,0.002426,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,20Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,1,7305,7305,2885,0,0,2885,0,2885,1,2885,4420,7304,2025-12-20T02:11:39.280056+00:00,2885.0,True,0.0,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,2M_CAL,3038,2017-08-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,50,59,62,2989,49,0,3038,0,3038,1,62,0,61,2025-12-20T02:11:39.280056+00:00,60.76,True,0.016129,0.0,False,3,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,2W_CAL_US,3040,2017-07-30 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,218,14,14,2823,217,0,3040,0,3040,1,14,0,13,2025-12-20T02:11:39.280056+00:00,13.945,True,0.071382,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,2Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,4,730,731,2882,3,0,2885,0,2885,1,731,0,730,2025-12-20T02:11:39.280056+00:00,721.25,True,0.00104,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,3M_CAL,3038,2017-08-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,34,89,92,3005,33,0,3038,0,3038,1,92,0,91,2025-12-20T02:11:39.280056+00:00,89.3529,True,0.010862,0.0,False,3,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,3W_CAL_US,3040,2017-07-30 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,145,21,21,2896,144,0,3040,0,3040,1,21,0,20,2025-12-20T02:11:39.280056+00:00,20.9655,True,0.047368,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,3Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,3,1095,1096,2883,2,0,2885,0,2885,1,1096,0,1095,2025-12-20T02:11:39.280056+00:00,961.6667,True,0.000693,0.0,False,1,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,4W_CAL_US,3040,2017-07-30 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,109,28,28,2932,108,0,3040,0,3040,1,28,0,27,2025-12-20T02:11:39.280056+00:00,27.8899,True,0.035526,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,4Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,1461,1461,2884,1,0,2885,0,2885,1,1461,0,1460,2025-12-20T02:11:39.280056+00:00,1442.5,True,0.000347,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,5Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,1826,1826,2884,1,0,2885,0,2885,1,1826,0,1825,2025-12-20T02:11:39.280056+00:00,1442.5,True,0.000347,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,6M_CAL,3038,2017-08-01 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,17,181,184,3022,16,0,3038,0,3038,1,184,0,183,2025-12-20T02:11:39.280056+00:00,178.7059,True,0.005267,0.0,False,3,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,6W_CAL_US,3040,2017-07-30 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,73,42,42,2968,72,0,3040,0,3040,1,42,0,41,2025-12-20T02:11:39.280056+00:00,41.6438,True,0.023684,0.0,True,0,0.0
public.cmc_price_bars_multi_tf_cal_us,1839,6Y_CAL,2885,2018-01-01 18:59:59.999000-05:00,2025-11-24 23:59:59.999000+00:00,2,2191,2192,2884,1,0,2885,0,2885,1,2191,0,2191,2025-12-20T02:11:39.280056+00:00,1442.5,True,0.000347,0.0,False,1,0.0
